{'yaw': -157.6705, 'pitch': -4.33582, 'roll': -2.451883, 'Ax': 0, 'Ay': 485, 'Az': 7381, 'timestamps': 1542884104.3810017}
{'yaw': 26.64468, 'pitch': -29.33281, 'roll': -10.60909, 'Ax': 578, 'Ay': 102, 'Az': 1282, 'timestamps': 1542884251.075416}
{'yaw': 26.8934, 'pitch': -30.08375, 'roll': -10.78972, 'Ax': 691, 'Ay': -52, 'Az': 1864, 'timestamps': 1542884251.0830786}
{'yaw': 27.19229, 'pitch': -30.85544, 'roll': -10.89029, 'Ax': 806, 'Ay': -236, 'Az': 2568, 'timestamps': 1542884251.0919418}
{'yaw': 27.51616, 'pitch': -31.64631, 'roll': -10.89994, 'Ax': 841, 'Ay': -334, 'Az': 3172, 'timestamps': 1542884251.1015716}
{'yaw': 27.83607, 'pitch': -32.42116, 'roll': -10.87901, 'Ax': 788, 'Ay': -336, 'Az': 3567, 'timestamps': 1542884251.1133802}
{'yaw': 28.16449, 'pitch': -33.14879, 'roll': -10.88927, 'Ax': 681, 'Ay': -296, 'Az': 3762, 'timestamps': 1542884251.1230736}
{'yaw': 28.45869, 'pitch': -33.80106, 'roll': -10.95745, 'Ax': 555, 'Ay': -238, 'Az': 3885, 'timestamps': 1542884251.1333249}
{'yaw': 28.73211, 'pitch': -34.38701, 'roll': -11.05423, 'Ax': 407, 'Ay': -217, 'Az': 4083, 'timestamps': 1542884251.1423724}
{'yaw': 29.00402, 'pitch': -34.9326, 'roll': -11.13888, 'Ax': 274, 'Ay': -247, 'Az': 4378, 'timestamps': 1542884251.158469}
{'yaw': 29.26216, 'pitch': -35.47079, 'roll': -11.13473, 'Ax': 216, 'Ay': -332, 'Az': 4731, 'timestamps': 1542884251.167236}
{'yaw': 29.52455, 'pitch': -36.02546, 'roll': -11.03508, 'Ax': 203, 'Ay': -393, 'Az': 5007, 'timestamps': 1542884251.1750784}
{'yaw': 29.78829, 'pitch': -36.59787, 'roll': -10.8449, 'Ax': 185, 'Ay': -372, 'Az': 5144, 'timestamps': 1542884251.1884236}
{'yaw': 30.01354, 'pitch': -37.16981, 'roll': -10.62002, 'Ax': 130, 'Ay': -263, 'Az': 5116, 'timestamps': 1542884251.1940577}
{'yaw': 30.22346, 'pitch': -37.69851, 'roll': -10.41949, 'Ax': 34, 'Ay': -87, 'Az': 4917, 'timestamps': 1542884251.2021675}
{'yaw': 30.39962, 'pitch': -38.13212, 'roll': -10.31902, 'Ax': -37, 'Ay': 91, 'Az': 4661, 'timestamps': 1542884251.214599}
{'yaw': 30.57297, 'pitch': -38.47627, 'roll': -10.31242, 'Ax': -68, 'Ay': 199, 'Az': 4443, 'timestamps': 1542884251.2263956}
{'yaw': 30.76441, 'pitch': -38.74058, 'roll': -10.38441, 'Ax': -73, 'Ay': 217, 'Az': 4356, 'timestamps': 1542884251.2316017}
{'yaw': 30.94724, 'pitch': -38.93697, 'roll': -10.47336, 'Ax': -23, 'Ay': 168, 'Az': 4386, 'timestamps': 1542884251.2418408}
{'yaw': 31.13525, 'pitch': -39.09536, 'roll': -10.56263, 'Ax': 13, 'Ay': 131, 'Az': 4433, 'timestamps': 1542884251.2637396}
{'yaw': 31.29601, 'pitch': -39.22672, 'roll': -10.63408, 'Ax': 23, 'Ay': 127, 'Az': 4482, 'timestamps': 1542884251.2665522}
{'yaw': 31.40999, 'pitch': -39.32339, 'roll': -10.69559, 'Ax': 43, 'Ay': 129, 'Az': 4517, 'timestamps': 1542884251.2721395}
{'yaw': 31.47891, 'pitch': -39.38325, 'roll': -10.76945, 'Ax': 70, 'Ay': 112, 'Az': 4522, 'timestamps': 1542884251.2827053}
{'yaw': 31.51381, 'pitch': -39.40516, 'roll': -10.86784, 'Ax': 94, 'Ay': 80, 'Az': 4507, 'timestamps': 1542884251.2916899}
{'yaw': 31.52147, 'pitch': -39.3691, 'roll': -10.98559, 'Ax': 97, 'Ay': 53, 'Az': 4528, 'timestamps': 1542884251.3022478}
{'yaw': 31.51689, 'pitch': -39.29229, 'roll': -11.10602, 'Ax': 75, 'Ay': 13, 'Az': 4596, 'timestamps': 1542884251.3160167}
{'yaw': 31.49852, 'pitch': -39.15162, 'roll': -11.20087, 'Ax': 52, 'Ay': -47, 'Az': 4710, 'timestamps': 1542884251.3235788}
{'yaw': 31.46059, 'pitch': -38.96189, 'roll': -11.24317, 'Ax': 5, 'Ay': -96, 'Az': 4865, 'timestamps': 1542884251.3320715}
{'yaw': 31.39902, 'pitch': -38.7389, 'roll': -11.22773, 'Ax': -34, 'Ay': -137, 'Az': 4967, 'timestamps': 1542884251.342388}
{'yaw': 31.3184, 'pitch': -38.47316, 'roll': -11.16326, 'Ax': -55, 'Ay': -164, 'Az': 4988, 'timestamps': 1542884251.365757}
{'yaw': 31.22754, 'pitch': -38.16765, 'roll': -11.07308, 'Ax': -66, 'Ay': -176, 'Az': 4885, 'timestamps': 1542884251.3858294}
{'yaw': 31.13704, 'pitch': -37.8077, 'roll': -10.99361, 'Ax': -63, 'Ay': -189, 'Az': 4654, 'timestamps': 1542884251.3886573}
{'yaw': 31.04563, 'pitch': -37.41413, 'roll': -10.91492, 'Ax': -42, 'Ay': -188, 'Az': 4365, 'timestamps': 1542884251.3962333}
{'yaw': 30.95824, 'pitch': -36.9878, 'roll': -10.8178, 'Ax': -25, 'Ay': -142, 'Az': 4138, 'timestamps': 1542884251.3986337}
{'yaw': 30.85913, 'pitch': -36.56142, 'roll': -10.68939, 'Ax': -28, 'Ay': -65, 'Az': 3947, 'timestamps': 1542884251.4119656}
{'yaw': 30.74307, 'pitch': -36.12772, 'roll': -10.5426, 'Ax': -27, 'Ay': 35, 'Az': 3761, 'timestamps': 1542884251.4189053}
{'yaw': 30.59039, 'pitch': -35.69017, 'roll': -10.37523, 'Ax': -35, 'Ay': 164, 'Az': 3587, 'timestamps': 1542884251.4247828}
{'yaw': 30.41409, 'pitch': -35.24547, 'roll': -10.21642, 'Ax': -43, 'Ay': 275, 'Az': 3408, 'timestamps': 1542884251.4319353}
{'yaw': 30.22335, 'pitch': -34.7933, 'roll': -10.11662, 'Ax': -42, 'Ay': 335, 'Az': 3162, 'timestamps': 1542884251.4577086}
{'yaw': 30.03409, 'pitch': -34.31696, 'roll': -10.09169, 'Ax': -18, 'Ay': 360, 'Az': 2869, 'timestamps': 1542884251.4641922}
{'yaw': 29.87383, 'pitch': -33.82494, 'roll': -10.15381, 'Ax': 16, 'Ay': 321, 'Az': 2601, 'timestamps': 1542884251.4679031}
{'yaw': 29.74883, 'pitch': -33.31316, 'roll': -10.27278, 'Ax': 61, 'Ay': 235, 'Az': 2447, 'timestamps': 1542884251.472804}
{'yaw': 29.6461, 'pitch': -32.78122, 'roll': -10.41664, 'Ax': 85, 'Ay': 145, 'Az': 2409, 'timestamps': 1542884251.4823759}
{'yaw': 29.53901, 'pitch': -32.25028, 'roll': -10.55712, 'Ax': 46, 'Ay': 90, 'Az': 2444, 'timestamps': 1542884251.49204}
{'yaw': 29.42615, 'pitch': -31.71613, 'roll': -10.67577, 'Ax': -19, 'Ay': 61, 'Az': 2515, 'timestamps': 1542884251.5022695}
{'yaw': 29.29409, 'pitch': -31.18155, 'roll': -10.74249, 'Ax': -84, 'Ay': 19, 'Az': 2612, 'timestamps': 1542884251.5236063}
{'yaw': 29.16542, 'pitch': -30.63233, 'roll': -10.75213, 'Ax': -151, 'Ay': -50, 'Az': 2739, 'timestamps': 1542884251.5461512}
{'yaw': 29.03701, 'pitch': -30.07516, 'roll': -10.74113, 'Ax': -194, 'Ay': -131, 'Az': 2800, 'timestamps': 1542884251.5503519}
{'yaw': 28.93323, 'pitch': -29.51022, 'roll': -10.72664, 'Ax': -209, 'Ay': -207, 'Az': 2735, 'timestamps': 1542884251.5538595}
{'yaw': 28.84339, 'pitch': -28.948, 'roll': -10.74126, 'Ax': -229, 'Ay': -245, 'Az': 2629, 'timestamps': 1542884251.5539596}
{'yaw': 28.74466, 'pitch': -28.39595, 'roll': -10.77349, 'Ax': -294, 'Ay': -233, 'Az': 2554, 'timestamps': 1542884251.5642838}
{'yaw': 28.62828, 'pitch': -27.84711, 'roll': -10.80095, 'Ax': -371, 'Ay': -214, 'Az': 2544, 'timestamps': 1542884251.572051}
{'yaw': 28.49546, 'pitch': -27.31659, 'roll': -10.79532, 'Ax': -479, 'Ay': -192, 'Az': 2630, 'timestamps': 1542884251.5837328}
{'yaw': 28.31268, 'pitch': -26.8029, 'roll': -10.73207, 'Ax': -595, 'Ay': -174, 'Az': 2780, 'timestamps': 1542884251.5946426}
{'yaw': 28.09415, 'pitch': -26.31223, 'roll': -10.58501, 'Ax': -685, 'Ay': -183, 'Az': 2973, 'timestamps': 1542884251.6166232}
{'yaw': 27.83693, 'pitch': -25.83556, 'roll': -10.33532, 'Ax': -707, 'Ay': -213, 'Az': 3158, 'timestamps': 1542884251.6288798}
{'yaw': 27.5708, 'pitch': -25.3674, 'roll': -10.02397, 'Ax': -659, 'Ay': -255, 'Az': 3249, 'timestamps': 1542884251.6325295}
{'yaw': 27.33607, 'pitch': -24.87124, 'roll': -9.700211, 'Ax': -537, 'Ay': -330, 'Az': 3229, 'timestamps': 1542884251.636922}
{'yaw': 27.18355, 'pitch': -24.33151, 'roll': -9.395659, 'Ax': -385, 'Ay': -411, 'Az': 3112, 'timestamps': 1542884251.642533}
{'yaw': 27.12904, 'pitch': -23.71738, 'roll': -9.176624, 'Ax': -251, 'Ay': -462, 'Az': 2875, 'timestamps': 1542884251.6526608}
{'yaw': 27.17764, 'pitch': -23.02043, 'roll': -9.047252, 'Ax': -181, 'Ay': -438, 'Az': 2623, 'timestamps': 1542884251.6685367}
{'yaw': 27.2901, 'pitch': -22.23984, 'roll': -8.979951, 'Ax': -188, 'Ay': -379, 'Az': 2484, 'timestamps': 1542884251.673166}
{'yaw': 27.4443, 'pitch': -21.43588, 'roll': -8.92056, 'Ax': -228, 'Ay': -324, 'Az': 2436, 'timestamps': 1542884251.688356}
{'yaw': 27.6045, 'pitch': -20.63928, 'roll': -8.830936, 'Ax': -263, 'Ay': -286, 'Az': 2444, 'timestamps': 1542884251.694289}
{'yaw': 27.75812, 'pitch': -19.9007, 'roll': -8.699131, 'Ax': -286, 'Ay': -244, 'Az': 2388, 'timestamps': 1542884251.7041516}
{'yaw': 27.86628, 'pitch': -19.23701, 'roll': -8.509077, 'Ax': -299, 'Ay': -173, 'Az': 2280, 'timestamps': 1542884251.7125952}
{'yaw': 27.94617, 'pitch': -18.63467, 'roll': -8.29203, 'Ax': -316, 'Ay': -65, 'Az': 2080, 'timestamps': 1542884251.727198}
{'yaw': 27.97348, 'pitch': -18.0748, 'roll': -8.086166, 'Ax': -313, 'Ay': 46, 'Az': 1758, 'timestamps': 1542884251.7325199}
{'yaw': 27.98969, 'pitch': -17.52739, 'roll': -7.928341, 'Ax': -312, 'Ay': 132, 'Az': 1405, 'timestamps': 1542884251.7424834}
{'yaw': 27.99798, 'pitch': -16.98246, 'roll': -7.816745, 'Ax': -273, 'Ay': 154, 'Az': 1089, 'timestamps': 1542884251.7525964}
{'yaw': 28.03419, 'pitch': -16.43235, 'roll': -7.754192, 'Ax': -188, 'Ay': 69, 'Az': 868, 'timestamps': 1542884251.7645555}
{'yaw': 28.11998, 'pitch': -15.85822, 'roll': -7.692605, 'Ax': -97, 'Ay': -87, 'Az': 763, 'timestamps': 1542884251.7739902}
{'yaw': 28.26739, 'pitch': -15.26539, 'roll': -7.618753, 'Ax': -16, 'Ay': -275, 'Az': 750, 'timestamps': 1542884251.8155832}
{'yaw': 28.48406, 'pitch': -14.65033, 'roll': -7.532722, 'Ax': 87, 'Ay': -455, 'Az': 665, 'timestamps': 1542884251.8281252}
{'yaw': 28.77572, 'pitch': -14.0259, 'roll': -7.452187, 'Ax': 199, 'Ay': -576, 'Az': 411, 'timestamps': 1542884251.8282213}
{'yaw': 29.11139, 'pitch': -13.41753, 'roll': -7.386928, 'Ax': 296, 'Ay': -600, 'Az': 66, 'timestamps': 1542884251.828287}
{'yaw': 29.46832, 'pitch': -12.82635, 'roll': -7.363596, 'Ax': 354, 'Ay': -561, 'Az': -320, 'timestamps': 1542884251.8325822}
{'yaw': 29.83359, 'pitch': -12.25804, 'roll': -7.38925, 'Ax': 377, 'Ay': -496, 'Az': -700, 'timestamps': 1542884251.8405988}
{'yaw': 30.16618, 'pitch': -11.75725, 'roll': -7.464413, 'Ax': 347, 'Ay': -414, 'Az': -1089, 'timestamps': 1542884251.8442829}
{'yaw': 30.4279, 'pitch': -11.33613, 'roll': -7.574211, 'Ax': 269, 'Ay': -302, 'Az': -1440, 'timestamps': 1542884251.8536015}
{'yaw': 30.57818, 'pitch': -11.0265, 'roll': -7.717134, 'Ax': 158, 'Ay': -189, 'Az': -1771, 'timestamps': 1542884251.8640356}
{'yaw': 30.61249, 'pitch': -10.83667, 'roll': -7.889096, 'Ax': 72, 'Ay': -98, 'Az': -2073, 'timestamps': 1542884251.9034445}
{'yaw': 30.52279, 'pitch': -10.7694, 'roll': -8.060743, 'Ax': -6, 'Ay': -54, 'Az': -2253, 'timestamps': 1542884251.907958}
{'yaw': 30.35169, 'pitch': -10.80671, 'roll': -8.216654, 'Ax': -66, 'Ay': -95, 'Az': -2312, 'timestamps': 1542884251.9110196}
{'yaw': 30.12766, 'pitch': -10.90099, 'roll': -8.33099, 'Ax': -98, 'Ay': -241, 'Az': -2186, 'timestamps': 1542884251.9110968}
{'yaw': 29.91007, 'pitch': -10.99904, 'roll': -8.357066, 'Ax': -74, 'Ay': -474, 'Az': -1910, 'timestamps': 1542884251.9180076}
{'yaw': 29.72241, 'pitch': -11.07945, 'roll': -8.306515, 'Ax': 16, 'Ay': -733, 'Az': -1710, 'timestamps': 1542884251.9229589}
{'yaw': 29.62959, 'pitch': -11.10925, 'roll': -8.214704, 'Ax': 215, 'Ay': -942, 'Az': -1751, 'timestamps': 1542884251.9644206}
{'yaw': 29.65846, 'pitch': -11.10602, 'roll': -8.142426, 'Ax': 461, 'Ay': -1052, 'Az': -2058, 'timestamps': 1542884251.9743185}
{'yaw': 29.79376, 'pitch': -11.03173, 'roll': -8.151467, 'Ax': 583, 'Ay': -1045, 'Az': -2387, 'timestamps': 1542884251.9786506}
{'yaw': 29.9601, 'pitch': -10.94476, 'roll': -8.227435, 'Ax': 507, 'Ay': -928, 'Az': -2603, 'timestamps': 1542884251.9787502}
{'yaw': 30.09157, 'pitch': -10.9501, 'roll': -8.371172, 'Ax': 239, 'Ay': -696, 'Az': -2768, 'timestamps': 1542884251.9788384}
{'yaw': 30.10589, 'pitch': -11.02109, 'roll': -8.505955, 'Ax': -134, 'Ay': -462, 'Az': -2650, 'timestamps': 1542884251.984708}
{'yaw': 29.98763, 'pitch': -11.15065, 'roll': -8.612615, 'Ax': -519, 'Ay': -283, 'Az': -2346, 'timestamps': 1542884251.9937253}
{'yaw': 29.73914, 'pitch': -11.389, 'roll': -8.638233, 'Ax': -833, 'Ay': -203, 'Az': -1997, 'timestamps': 1542884252.0373495}
{'yaw': 29.39034, 'pitch': -11.69466, 'roll': -8.572789, 'Ax': -1069, 'Ay': -203, 'Az': -1602, 'timestamps': 1542884252.0410295}
{'yaw': 29.00582, 'pitch': -12.01352, 'roll': -8.430112, 'Ax': -1171, 'Ay': -264, 'Az': -1255, 'timestamps': 1542884252.048042}
{'yaw': 28.65196, 'pitch': -12.30077, 'roll': -8.235233, 'Ax': -1101, 'Ay': -357, 'Az': -1028, 'timestamps': 1542884252.0481353}
{'yaw': 28.3997, 'pitch': -12.47884, 'roll': -8.043593, 'Ax': -840, 'Ay': -477, 'Az': -924, 'timestamps': 1542884252.0482013}
{'yaw': 28.27101, 'pitch': -12.5501, 'roll': -7.904722, 'Ax': -460, 'Ay': -570, 'Az': -945, 'timestamps': 1542884252.0614185}
{'yaw': 28.27299, 'pitch': -12.5402, 'roll': -7.857342, 'Ax': -103, 'Ay': -581, 'Az': -988, 'timestamps': 1542884252.0676363}
{'yaw': 28.3712, 'pitch': -12.46729, 'roll': -7.92445, 'Ax': 189, 'Ay': -577, 'Az': -1039, 'timestamps': 1542884252.080941}
{'yaw': 28.54553, 'pitch': -12.36269, 'roll': -8.07443, 'Ax': 359, 'Ay': -594, 'Az': -1002, 'timestamps': 1542884252.0903525}
{'yaw': 28.72363, 'pitch': -12.31042, 'roll': -8.239599, 'Ax': 364, 'Ay': -643, 'Az': -719, 'timestamps': 1542884252.094346}
{'yaw': 28.83438, 'pitch': -12.29571, 'roll': -8.331841, 'Ax': 251, 'Ay': -736, 'Az': -177, 'timestamps': 1542884252.1356497}
{'yaw': 28.85713, 'pitch': -12.39303, 'roll': -8.294863, 'Ax': 123, 'Ay': -830, 'Az': 381, 'timestamps': 1542884252.1417863}
{'yaw': 28.76474, 'pitch': -12.66527, 'roll': -8.112718, 'Ax': 90, 'Ay': -814, 'Az': 841, 'timestamps': 1542884252.1478276}
{'yaw': 28.59278, 'pitch': -13.06177, 'roll': -7.826781, 'Ax': 191, 'Ay': -674, 'Az': 1058, 'timestamps': 1542884252.1479228}
{'yaw': 28.40982, 'pitch': -13.49863, 'roll': -7.52603, 'Ax': 445, 'Ay': -492, 'Az': 1031, 'timestamps': 1542884252.1479895}
{'yaw': 28.29632, 'pitch': -13.88435, 'roll': -7.353866, 'Ax': 834, 'Ay': -341, 'Az': 703, 'timestamps': 1542884252.1551178}
{'yaw': 28.29206, 'pitch': -14.19186, 'roll': -7.37806, 'Ax': 1149, 'Ay': -165, 'Az': 136, 'timestamps': 1542884252.1644347}
{'yaw': 28.40552, 'pitch': -14.41397, 'roll': -7.606663, 'Ax': 1284, 'Ay': -11, 'Az': -368, 'timestamps': 1542884252.206385}
{'yaw': 28.58863, 'pitch': -14.59848, 'roll': -7.994909, 'Ax': 1302, 'Ay': 7, 'Az': -652, 'timestamps': 1542884252.2104187}
{'yaw': 28.79424, 'pitch': -14.84349, 'roll': -8.451301, 'Ax': 1271, 'Ay': -120, 'Az': -609, 'timestamps': 1542884252.216885}
{'yaw': 28.98631, 'pitch': -15.22506, 'roll': -8.864371, 'Ax': 1189, 'Ay': -364, 'Az': -195, 'timestamps': 1542884252.2169878}
{'yaw': 29.11076, 'pitch': -15.77642, 'roll': -9.114316, 'Ax': 1071, 'Ay': -623, 'Az': 438, 'timestamps': 1542884252.2243884}
{'yaw': 29.14423, 'pitch': -16.49872, 'roll': -9.164201, 'Ax': 959, 'Ay': -809, 'Az': 1007, 'timestamps': 1542884252.2272768}
{'yaw': 29.12061, 'pitch': -17.32828, 'roll': -9.074283, 'Ax': 945, 'Ay': -912, 'Az': 1168, 'timestamps': 1542884252.2637758}
{'yaw': 29.15507, 'pitch': -18.17925, 'roll': -8.983501, 'Ax': 1053, 'Ay': -958, 'Az': 796, 'timestamps': 1542884252.2690544}
{'yaw': 29.31838, 'pitch': -18.9797, 'roll': -9.040716, 'Ax': 1229, 'Ay': -962, 'Az': 53, 'timestamps': 1542884252.269152}
{'yaw': 29.63164, 'pitch': -19.7149, 'roll': -9.297564, 'Ax': 1293, 'Ay': -856, 'Az': -752, 'timestamps': 1542884252.269223}
{'yaw': 30.0327, 'pitch': -20.37588, 'roll': -9.71264, 'Ax': 1155, 'Ay': -656, 'Az': -1188, 'timestamps': 1542884252.2880743}
{'yaw': 30.40714, 'pitch': -21.04799, 'roll': -10.17349, 'Ax': 817, 'Ay': -451, 'Az': -1112, 'timestamps': 1542884252.2930214}
{'yaw': 30.67269, 'pitch': -21.82389, 'roll': -10.57279, 'Ax': 334, 'Ay': -235, 'Az': -612, 'timestamps': 1542884252.3002608}
{'yaw': 30.76525, 'pitch': -22.70007, 'roll': -10.82809, 'Ax': -183, 'Ay': -62, 'Az': 123, 'timestamps': 1542884252.3048737}
{'yaw': 30.68489, 'pitch': -23.68798, 'roll': -10.87889, 'Ax': -556, 'Ay': -25, 'Az': 942, 'timestamps': 1542884252.3145146}
{'yaw': 30.51045, 'pitch': -24.75046, 'roll': -10.76359, 'Ax': -679, 'Ay': -146, 'Az': 1555, 'timestamps': 1542884252.3570776}
{'yaw': 30.37063, 'pitch': -25.79129, 'roll': -10.55956, 'Ax': -492, 'Ay': -443, 'Az': 1930, 'timestamps': 1542884252.366132}
{'yaw': 30.414, 'pitch': -26.72313, 'roll': -10.3842, 'Ax': -56, 'Ay': -876, 'Az': 2106, 'timestamps': 1542884252.3662293}
{'yaw': 30.68771, 'pitch': -27.52028, 'roll': -10.24755, 'Ax': 328, 'Ay': -1279, 'Az': 2463, 'timestamps': 1542884252.3662944}
{'yaw': 31.12297, 'pitch': -28.2293, 'roll': -10.09266, 'Ax': 475, 'Ay': -1405, 'Az': 3039, 'timestamps': 1542884252.3700507}
{'yaw': 31.54998, 'pitch': -28.95702, 'roll': -9.914884, 'Ax': 241, 'Ay': -1027, 'Az': 3540, 'timestamps': 1542884252.3824596}
{'yaw': 31.86617, 'pitch': -29.75031, 'roll': -9.759825, 'Ax': -117, 'Ay': -427, 'Az': 3845, 'timestamps': 1542884252.3866107}
{'yaw': 32.08731, 'pitch': -30.53475, 'roll': -9.622984, 'Ax': -354, 'Ay': -14, 'Az': 4136, 'timestamps': 1542884252.3979232}
{'yaw': 32.23236, 'pitch': -31.25745, 'roll': -9.432816, 'Ax': -478, 'Ay': 185, 'Az': 4631, 'timestamps': 1542884252.436387}
{'yaw': 32.34846, 'pitch': -31.92011, 'roll': -9.184398, 'Ax': -487, 'Ay': 194, 'Az': 5185, 'timestamps': 1542884252.4430072}
{'yaw': 32.4729, 'pitch': -32.48415, 'roll': -8.876939, 'Ax': -329, 'Ay': 82, 'Az': 5618, 'timestamps': 1542884252.448012}
{'yaw': 32.6321, 'pitch': -32.95267, 'roll': -8.602291, 'Ax': -85, 'Ay': -44, 'Az': 5759, 'timestamps': 1542884252.4481082}
{'yaw': 32.84541, 'pitch': -33.35973, 'roll': -8.374493, 'Ax': 163, 'Ay': -143, 'Az': 5747, 'timestamps': 1542884252.4551325}
{'yaw': 33.07955, 'pitch': -33.73734, 'roll': -8.232119, 'Ax': 343, 'Ay': -167, 'Az': 5536, 'timestamps': 1542884252.459942}
{'yaw': 33.32025, 'pitch': -34.11109, 'roll': -8.189345, 'Ax': 436, 'Ay': -78, 'Az': 5222, 'timestamps': 1542884252.4705338}
{'yaw': 33.55148, 'pitch': -34.46587, 'roll': -8.218999, 'Ax': 472, 'Ay': 8, 'Az': 4959, 'timestamps': 1542884252.4751399}
{'yaw': 33.73953, 'pitch': -34.79176, 'roll': -8.278574, 'Ax': 440, 'Ay': 95, 'Az': 4905, 'timestamps': 1542884252.5093167}
{'yaw': 33.8807, 'pitch': -35.10439, 'roll': -8.327999, 'Ax': 399, 'Ay': 130, 'Az': 4911, 'timestamps': 1542884252.513773}
{'yaw': 33.98795, 'pitch': -35.3825, 'roll': -8.32912, 'Ax': 372, 'Ay': 125, 'Az': 4972, 'timestamps': 1542884252.5138714}
{'yaw': 34.05754, 'pitch': -35.60923, 'roll': -8.256929, 'Ax': 388, 'Ay': 72, 'Az': 5060, 'timestamps': 1542884252.5230815}
{'yaw': 34.12069, 'pitch': -35.77607, 'roll': -8.154113, 'Ax': 432, 'Ay': -2, 'Az': 5035, 'timestamps': 1542884252.5285873}
{'yaw': 34.18773, 'pitch': -35.90444, 'roll': -8.078182, 'Ax': 458, 'Ay': -7, 'Az': 4784, 'timestamps': 1542884252.535187}
{'yaw': 34.27872, 'pitch': -35.98659, 'roll': -8.124708, 'Ax': 434, 'Ay': 79, 'Az': 4352, 'timestamps': 1542884252.5466518}
{'yaw': 34.35728, 'pitch': -36.01968, 'roll': -8.327021, 'Ax': 375, 'Ay': 212, 'Az': 3939, 'timestamps': 1542884252.553005}
{'yaw': 34.41363, 'pitch': -36.00285, 'roll': -8.661956, 'Ax': 285, 'Ay': 311, 'Az': 3694, 'timestamps': 1542884252.5645497}
{'yaw': 34.44415, 'pitch': -35.97389, 'roll': -9.067054, 'Ax': 196, 'Ay': 323, 'Az': 3687, 'timestamps': 1542884252.6052303}
{'yaw': 34.4393, 'pitch': -35.91807, 'roll': -9.451716, 'Ax': 153, 'Ay': 207, 'Az': 3925, 'timestamps': 1542884252.6112623}
{'yaw': 34.39403, 'pitch': -35.84454, 'roll': -9.752646, 'Ax': 143, 'Ay': 23, 'Az': 4289, 'timestamps': 1542884252.611357}
{'yaw': 34.34405, 'pitch': -35.76072, 'roll': -9.947328, 'Ax': 176, 'Ay': -172, 'Az': 4574, 'timestamps': 1542884252.6114228}
{'yaw': 34.30507, 'pitch': -35.63916, 'roll': -10.0788, 'Ax': 216, 'Ay': -332, 'Az': 4709, 'timestamps': 1542884252.615247}
{'yaw': 34.28667, 'pitch': -35.46897, 'roll': -10.19176, 'Ax': 227, 'Ay': -422, 'Az': 4695, 'timestamps': 1542884252.6252072}
{'yaw': 34.26268, 'pitch': -35.24429, 'roll': -10.30315, 'Ax': 203, 'Ay': -442, 'Az': 4566, 'timestamps': 1542884252.6361468}
{'yaw': 34.24688, 'pitch': -34.98468, 'roll': -10.42415, 'Ax': 150, 'Ay': -405, 'Az': 4382, 'timestamps': 1542884252.649843}
{'yaw': 34.21366, 'pitch': -34.70242, 'roll': -10.52039, 'Ax': 90, 'Ay': -366, 'Az': 4239, 'timestamps': 1542884252.6535463}
{'yaw': 34.15624, 'pitch': -34.39705, 'roll': -10.56304, 'Ax': 37, 'Ay': -337, 'Az': 4168, 'timestamps': 1542884252.663656}
{'yaw': 34.05933, 'pitch': -34.10627, 'roll': -10.51709, 'Ax': -23, 'Ay': -289, 'Az': 4155, 'timestamps': 1542884252.6737735}
{'yaw': 33.92759, 'pitch': -33.82448, 'roll': -10.36263, 'Ax': -67, 'Ay': -241, 'Az': 4115, 'timestamps': 1542884252.6913915}
{'yaw': 33.75677, 'pitch': -33.55205, 'roll': -10.14601, 'Ax': -103, 'Ay': -193, 'Az': 3982, 'timestamps': 1542884252.6953495}
{'yaw': 33.56664, 'pitch': -33.29322, 'roll': -9.903331, 'Ax': -136, 'Ay': -134, 'Az': 3726, 'timestamps': 1542884252.7062576}
{'yaw': 33.36015, 'pitch': -33.02531, 'roll': -9.671193, 'Ax': -184, 'Ay': -29, 'Az': 3351, 'timestamps': 1542884252.7137206}
{'yaw': 33.15115, 'pitch': -32.73801, 'roll': -9.505778, 'Ax': -200, 'Ay': 86, 'Az': 2897, 'timestamps': 1542884252.7238936}
{'yaw': 32.95024, 'pitch': -32.40394, 'roll': -9.468849, 'Ax': -165, 'Ay': 176, 'Az': 2427, 'timestamps': 1542884252.7359061}
{'yaw': 32.74271, 'pitch': -32.02443, 'roll': -9.566643, 'Ax': -105, 'Ay': 226, 'Az': 2017, 'timestamps': 1542884252.7549977}
{'yaw': 32.53676, 'pitch': -31.61055, 'roll': -9.76693, 'Ax': -64, 'Ay': 221, 'Az': 1822, 'timestamps': 1542884252.7591186}
{'yaw': 32.32084, 'pitch': -31.18366, 'roll': -10.03816, 'Ax': -49, 'Ay': 125, 'Az': 1844, 'timestamps': 1542884252.7643645}
{'yaw': 32.09568, 'pitch': -30.7419, 'roll': -10.28988, 'Ax': -32, 'Ay': -63, 'Az': 2139, 'timestamps': 1542884252.773701}
{'yaw': 31.8413, 'pitch': -30.30227, 'roll': -10.44646, 'Ax': -3, 'Ay': -292, 'Az': 2593, 'timestamps': 1542884252.7845132}
{'yaw': 31.57218, 'pitch': -29.89005, 'roll': -10.48526, 'Ax': 19, 'Ay': -508, 'Az': 3048, 'timestamps': 1542884252.8005226}
{'yaw': 31.28268, 'pitch': -29.54073, 'roll': -10.384, 'Ax': 17, 'Ay': -657, 'Az': 3387, 'timestamps': 1542884252.807311}
